fips,county_name,year,predicted_ratio,trend_per_year,latest_ratio,latest_rent,latest_income
21101,"Henderson County, Kentucky",2025,15.78,-0.2918,16.36,794.0,58239.0
21101,"Henderson County, Kentucky",2026,15.48,-0.2918,16.36,794.0,58239.0
21101,"Henderson County, Kentucky",2027,15.19,-0.2918,16.36,794.0,58239.0
21101,"Henderson County, Kentucky",2028,14.9,-0.2918,16.36,794.0,58239.0
21111,"Jefferson County, Kentucky",2024,19.52,0.1192,19.4,1097.0,67849.0
21111,"Jefferson County, Kentucky",2025,19.64,0.1192,19.4,1097.0,67849.0
21111,"Jefferson County, Kentucky",2026,19.76,0.1192,19.4,1097.0,67849.0
21111,"Jefferson County, Kentucky",2027,19.88,0.1192,19.4,1097.0,67849.0
21111,"Jefferson County, Kentucky",2028,20.0,0.1192,19.4,1097.0,67849.0
21113,"Jessamine County, Kentucky",2024,15.63,-0.2999,15.93,994.0,74886.0
21113,"Jessamine County, Kentucky",2025,15.33,-0.2999,15.93,994.0,74886.0
21113,"Jessamine County, Kentucky",2026,15.03,-0.2999,15.93,994.0,74886.0
21113,"Jessamine County, Kentucky",2027,14.73,-0.2999,15.93,994.0,74886.0
21113,"Jessamine County, Kentucky",2028,14.43,-0.2999,15.93,994.0,74886.0
21121,"Knox County, Kentucky",2024,22.52,-0.32,22.84,631.0,33153.0
21121,"Knox County, Kentucky",2025,22.2,-0.32,22.84,631.0,33153.0
21121,"Knox County, Kentucky",2026,21.88,-0.32,22.84,631.0,33153.0
21121,"Knox County, Kentucky",2027,21.56,-0.32,22.84,631.0,33153.0
21121,"Knox County, Kentucky",2028,21.24,-0.32,22.84,631.0,33153.0
21123,"Larue County, Kentucky",2024,13.95,-0.5,14.45,816.0,67770.0
21123,"Larue County, Kentucky",2025,13.45,-0.5,14.45,816.0,67770.0
21123,"Larue County, Kentucky",2026,12.95,-0.5,14.45,816.0,67770.0
21123,"Larue County, Kentucky",2027,12.45,-0.5,14.45,816.0,67770.0
21123,"Larue County, Kentucky",2028,11.95,-0.5,14.45,816.0,67770.0
21125,"Laurel County, Kentucky",2024,16.14,-0.4655,16.61,789.0,56999.0
21125,"Laurel County, Kentucky",2025,15.68,-0.4655,16.61,789.0,56999.0
21125,"Laurel County, Kentucky",2026,15.21,-0.4655,16.61,789.0,56999.0
21125,"Laurel County, Kentucky",2027,14.75,-0.4655,16.61,789.0,56999.0
21125,"Laurel County, Kentucky",2028,14.28,-0.4655,16.61,789.0,56999.0
21133,"Letcher County, Kentucky",2024,18.79,-0.5,19.29,651.0,40501.0
21133,"Letcher County, Kentucky",2025,18.29,-0.5,19.29,651.0,40501.0
21133,"Letcher County, Kentucky",2026,17.79,-0.5,19.29,651.0,40501.0
21133,"Letcher County, Kentucky",2027,17.29,-0.5,19.29,651.0,40501.0
21133,"Letcher County, Kentucky",2028,16.79,-0.5,19.29,651.0,40501.0
21135,"Lewis County, Kentucky",2024,22.32,0.5,21.82,757.0,41632.0
21135,"Lewis County, Kentucky",2025,22.82,0.5,21.82,757.0,41632.0
21135,"Lewis County, Kentucky",2026,23.32,0.5,21.82,757.0,41632.0
21135,"Lewis County, Kentucky",2027,23.82,0.5,21.82,757.0,41632.0
21135,"Lewis County, Kentucky",2028,24.32,0.5,21.82,757.0,41632.0
21137,"Lincoln County, Kentucky",2024,16.72,-0.5,17.22,730.0,50862.0
21137,"Lincoln County, Kentucky",2025,16.22,-0.5,17.22,730.0,50862.0
21137,"Lincoln County, Kentucky",2026,15.72,-0.5,17.22,730.0,50862.0
21137,"Lincoln County, Kentucky",2027,15.22,-0.5,17.22,730.0,50862.0
21137,"Lincoln County, Kentucky",2028,14.72,-0.5,17.22,730.0,50862.0
21141,"Logan County, Kentucky",2024,13.52,-0.5,14.02,719.0,61535.0
21141,"Logan County, Kentucky",2025,13.02,-0.5,14.02,719.0,61535.0
21141,"Logan County, Kentucky",2026,12.52,-0.5,14.02,719.0,61535.0
21141,"Logan County, Kentucky",2027,12.02,-0.5,14.02,719.0,61535.0
21141,"Logan County, Kentucky",2028,11.52,-0.5,14.02,719.0,61535.0
21147,"McCreary County, Kentucky",2024,18.39,-0.5,18.89,588.0,37355.0
21147,"McCreary County, Kentucky",2025,17.89,-0.5,18.89,588.0,37355.0
21147,"McCreary County, Kentucky",2026,17.39,-0.5,18.89,588.0,37355.0
21147,"McCreary County, Kentucky",2027,16.89,-0.5,18.89,588.0,37355.0
21147,"McCreary County, Kentucky",2028,16.39,-0.5,18.89,588.0,37355.0
21151,"Madison County, Kentucky",2024,16.15,-0.2133,16.36,851.0,62407.0
21151,"Madison County, Kentucky",2025,15.93,-0.2133,16.36,851.0,62407.0
21151,"Madison County, Kentucky",2026,15.72,-0.2133,16.36,851.0,62407.0
21151,"Madison County, Kentucky",2027,15.51,-0.2133,16.36,851.0,62407.0
21151,"Madison County, Kentucky",2028,15.29,-0.2133,16.36,851.0,62407.0
21157,"Marshall County, Kentucky",2024,14.32,-0.257,14.58,773.0,63611.0
21157,"Marshall County, Kentucky",2025,14.07,-0.257,14.58,773.0,63611.0
21157,"Marshall County, Kentucky",2026,13.81,-0.257,14.58,773.0,63611.0
21157,"Marshall County, Kentucky",2027,13.55,-0.257,14.58,773.0,63611.0
21157,"Marshall County, Kentucky",2028,13.29,-0.257,14.58,773.0,63611.0
21159,"Martin County, Kentucky",2024,10.96,-0.5,11.46,441.0,46185.0
21159,"Martin County, Kentucky",2025,10.46,-0.5,11.46,441.0,46185.0
21159,"Martin County, Kentucky",2026,9.96,-0.5,11.46,441.0,46185.0
21159,"Martin County, Kentucky",2027,9.46,-0.5,11.46,441.0,46185.0
21159,"Martin County, Kentucky",2028,8.96,-0.5,11.46,441.0,46185.0
21163,"Meade County, Kentucky",2024,16.33,-0.3586,16.69,976.0,70163.0
21163,"Meade County, Kentucky",2025,15.97,-0.3586,16.69,976.0,70163.0
21163,"Meade County, Kentucky",2026,15.61,-0.3586,16.69,976.0,70163.0
21163,"Meade County, Kentucky",2027,15.26,-0.3586,16.69,976.0,70163.0
21163,"Meade County, Kentucky",2028,14.9,-0.3586,16.69,976.0,70163.0
21169,"Metcalfe County, Kentucky",2024,13.06,-0.5,13.56,549.0,48572.0
21169,"Metcalfe County, Kentucky",2025,12.56,-0.5,13.56,549.0,48572.0
21169,"Metcalfe County, Kentucky",2026,12.06,-0.5,13.56,549.0,48572.0
21169,"Metcalfe County, Kentucky",2027,11.56,-0.5,13.56,549.0,48572.0
21169,"Metcalfe County, Kentucky",2028,11.06,-0.5,13.56,549.0,48572.0
21173,"Montgomery County, Kentucky",2024,16.19,-0.4339,16.62,796.0,57468.0
21173,"Montgomery County, Kentucky",2025,15.75,-0.4339,16.62,796.0,57468.0
21173,"Montgomery County, Kentucky",2026,15.32,-0.4339,16.62,796.0,57468.0
21173,"Montgomery County, Kentucky",2027,14.88,-0.4339,16.62,796.0,57468.0
21173,"Montgomery County, Kentucky",2028,14.45,-0.4339,16.62,796.0,57468.0
21175,"Morgan County, Kentucky",2024,16.48,-0.4512,16.93,670.0,47493.0
21175,"Morgan County, Kentucky",2025,16.03,-0.4512,16.93,670.0,47493.0
21175,"Morgan County, Kentucky",2026,15.58,-0.4512,16.93,670.0,47493.0
21175,"Morgan County, Kentucky",2027,15.13,-0.4512,16.93,670.0,47493.0
21175,"Morgan County, Kentucky",2028,14.67,-0.4512,16.93,670.0,47493.0
21183,"Ohio County, Kentucky",2024,17.38,0.3004,17.08,774.0,54369.0
21183,"Ohio County, Kentucky",2025,17.68,0.3004,17.08,774.0,54369.0
21183,"Ohio County, Kentucky",2026,17.98,0.3004,17.08,774.0,54369.0
21183,"Ohio County, Kentucky",2027,18.28,0.3004,17.08,774.0,54369.0
21183,"Ohio County, Kentucky",2028,18.58,0.3004,17.08,774.0,54369.0
21199,"Pulaski County, Kentucky",2024,19.45,-0.2201,19.67,835.0,50943.0
21199,"Pulaski County, Kentucky",2025,19.23,-0.2201,19.67,835.0,50943.0
21199,"Pulaski County, Kentucky",2026,19.01,-0.2201,19.67,835.0,50943.0
21199,"Pulaski County, Kentucky",2027,18.79,-0.2201,19.67,835.0,50943.0
21199,"Pulaski County, Kentucky",2028,18.57,-0.2201,19.67,835.0,50943.0
21205,"Rowan County, Kentucky",2024,17.79,-0.4386,18.23,815.0,53657.0
21205,"Rowan County, Kentucky",2025,17.35,-0.4386,18.23,815.0,53657.0
21205,"Rowan County, Kentucky",2026,16.91,-0.4386,18.23,815.0,53657.0
21205,"Rowan County, Kentucky",2027,16.48,-0.4386,18.23,815.0,53657.0
21205,"Rowan County, Kentucky",2028,16.04,-0.4386,18.23,815.0,53657.0
21207,"Russell County, Kentucky",2024,15.18,-0.5,15.68,660.0,50520.0
21207,"Russell County, Kentucky",2025,14.68,-0.5,15.68,660.0,50520.0
21207,"Russell County, Kentucky",2026,14.18,-0.5,15.68,660.0,50520.0
21207,"Russell County, Kentucky",2027,13.68,-0.5,15.68,660.0,50520.0
21207,"Russell County, Kentucky",2028,13.18,-0.5,15.68,660.0,50520.0
21209,"Scott County, Kentucky",2024,17.26,0.3158,16.94,1181.0,83660.0
21209,"Scott County, Kentucky",2025,17.57,0.3158,16.94,1181.0,83660.0
21209,"Scott County, Kentucky",2026,17.89,0.3158,16.94,1181.0,83660.0
21209,"Scott County, Kentucky",2027,18.2,0.3158,16.94,1181.0,83660.0
21209,"Scott County, Kentucky",2028,18.52,0.3158,16.94,1181.0,83660.0
21211,"Shelby County, Kentucky",2024,14.21,-0.2752,14.49,998.0,82671.0
21211,"Shelby County, Kentucky",2025,13.94,-0.2752,14.49,998.0,82671.0
21211,"Shelby County, Kentucky",2026,13.66,-0.2752,14.49,998.0,82671.0
21211,"Shelby County, Kentucky",2027,13.39,-0.2752,14.49,998.0,82671.0
21211,"Shelby County, Kentucky",2028,13.11,-0.2752,14.49,998.0,82671.0
21213,"Simpson County, Kentucky",2024,21.35,0.2085,21.14,1011.0,57392.0
21213,"Simpson County, Kentucky",2025,21.56,0.2085,21.14,1011.0,57392.0
21213,"Simpson County, Kentucky",2026,21.77,0.2085,21.14,1011.0,57392.0
21213,"Simpson County, Kentucky",2027,21.97,0.2085,21.14,1011.0,57392.0
21213,"Simpson County, Kentucky",2028,22.18,0.2085,21.14,1011.0,57392.0
21217,"Taylor County, Kentucky",2024,12.9,-0.5,13.4,691.0,61871.0
21217,"Taylor County, Kentucky",2025,12.4,-0.5,13.4,691.0,61871.0
21217,"Taylor County, Kentucky",2026,11.9,-0.5,13.4,691.0,61871.0
21217,"Taylor County, Kentucky",2027,11.4,-0.5,13.4,691.0,61871.0
21217,"Taylor County, Kentucky",2028,10.9,-0.5,13.4,691.0,61871.0
22001,"Acadia Parish, Louisiana",2024,19.49,0.2725,19.22,725.0,45266.0
22001,"Acadia Parish, Louisiana",2025,19.77,0.2725,19.22,725.0,45266.0
22001,"Acadia Parish, Louisiana",2026,20.04,0.2725,19.22,725.0,45266.0
22001,"Acadia Parish, Louisiana",2027,20.31,0.2725,19.22,725.0,45266.0
22001,"Acadia Parish, Louisiana",2028,20.58,0.2725,19.22,725.0,45266.0
22009,"Avoyelles Parish, Louisiana",2024,22.84,0.3457,22.49,739.0,39439.0
22009,"Avoyelles Parish, Louisiana",2025,23.18,0.3457,22.49,739.0,39439.0
22009,"Avoyelles Parish, Louisiana",2026,23.53,0.3457,22.49,739.0,39439.0
22009,"Avoyelles Parish, Louisiana",2027,23.87,0.3457,22.49,739.0,39439.0
22009,"Avoyelles Parish, Louisiana",2028,24.22,0.3457,22.49,739.0,39439.0
22011,"Beauregard Parish, Louisiana",2024,16.01,-0.2746,16.28,882.0,64995.0
22011,"Beauregard Parish, Louisiana",2025,15.73,-0.2746,16.28,882.0,64995.0
22011,"Beauregard Parish, Louisiana",2026,15.46,-0.2746,16.28,882.0,64995.0
22011,"Beauregard Parish, Louisiana",2027,15.18,-0.2746,16.28,882.0,64995.0
22011,"Beauregard Parish, Louisiana",2028,14.91,-0.2746,16.28,882.0,64995.0
22013,"Bienville Parish, Louisiana",2024,21.08,0.5,20.58,600.0,34992.0
22013,"Bienville Parish, Louisiana",2025,21.58,0.5,20.58,600.0,34992.0
22013,"Bienville Parish, Louisiana",2026,22.08,0.5,20.58,600.0,34992.0
22013,"Bienville Parish, Louisiana",2027,22.58,0.5,20.58,600.0,34992.0
22013,"Bienville Parish, Louisiana",2028,23.08,0.5,20.58,600.0,34992.0
22019,"Calcasieu Parish, Louisiana",2024,19.26,-0.1174,19.38,1096.0,67849.0
22019,"Calcasieu Parish, Louisiana",2025,19.15,-0.1174,19.38,1096.0,67849.0
22019,"Calcasieu Parish, Louisiana",2026,19.03,-0.1174,19.38,1096.0,67849.0
22019,"Calcasieu Parish, Louisiana",2027,18.91,-0.1174,19.38,1096.0,67849.0
22019,"Calcasieu Parish, Louisiana",2028,18.79,-0.1174,19.38,1096.0,67849.0
22027,"Claiborne Parish, Louisiana",2024,22.87,-0.5,23.37,619.0,31784.0
22027,"Claiborne Parish, Louisiana",2025,22.37,-0.5,23.37,619.0,31784.0
22027,"Claiborne Parish, Louisiana",2026,21.87,-0.5,23.37,619.0,31784.0
22027,"Claiborne Parish, Louisiana",2027,21.37,-0.5,23.37,619.0,31784.0
22027,"Claiborne Parish, Louisiana",2028,20.87,-0.5,23.37,619.0,31784.0
22029,"Concordia Parish, Louisiana",2024,25.34,0.4676,24.87,774.0,37349.0
22029,"Concordia Parish, Louisiana",2025,25.81,0.4676,24.87,774.0,37349.0
22029,"Concordia Parish, Louisiana",2026,26.27,0.4676,24.87,774.0,37349.0
22029,"Concordia Parish, Louisiana",2027,26.74,0.4676,24.87,774.0,37349.0
22029,"Concordia Parish, Louisiana",2028,27.21,0.4676,24.87,774.0,37349.0
22037,"East Feliciana Parish, Louisiana",2024,11.76,-0.5,12.26,745.0,72899.0
22037,"East Feliciana Parish, Louisiana",2025,11.26,-0.5,12.26,745.0,72899.0
22037,"East Feliciana Parish, Louisiana",2026,10.76,-0.5,12.26,745.0,72899.0
22037,"East Feliciana Parish, Louisiana",2027,10.26,-0.5,12.26,745.0,72899.0
22037,"East Feliciana Parish, Louisiana",2028,9.76,-0.5,12.26,745.0,72899.0
22043,"Grant Parish, Louisiana",2024,15.33,-0.5,15.83,806.0,61112.0
22043,"Grant Parish, Louisiana",2025,14.83,-0.5,15.83,806.0,61112.0
22043,"Grant Parish, Louisiana",2026,14.33,-0.5,15.83,806.0,61112.0
22043,"Grant Parish, Louisiana",2027,13.83,-0.5,15.83,806.0,61112.0
22043,"Grant Parish, Louisiana",2028,13.33,-0.5,15.83,806.0,61112.0
22049,"Jackson Parish, Louisiana",2024,20.41,0.5,19.91,719.0,43345.0
22049,"Jackson Parish, Louisiana",2025,20.91,0.5,19.91,719.0,43345.0
22049,"Jackson Parish, Louisiana",2026,21.41,0.5,19.91,719.0,43345.0
22049,"Jackson Parish, Louisiana",2027,21.91,0.5,19.91,719.0,43345.0
22049,"Jackson Parish, Louisiana",2028,22.41,0.5,19.91,719.0,43345.0
22051,"Jefferson Parish, Louisiana",2024,21.22,-0.1536,21.37,1162.0,65246.0
22051,"Jefferson Parish, Louisiana",2025,21.06,-0.1536,21.37,1162.0,65246.0
22051,"Jefferson Parish, Louisiana",2026,20.91,-0.1536,21.37,1162.0,65246.0
22051,"Jefferson Parish, Louisiana",2027,20.76,-0.1536,21.37,1162.0,65246.0
22051,"Jefferson Parish, Louisiana",2028,20.6,-0.1536,21.37,1162.0,65246.0
22059,"LaSalle Parish, Louisiana",2024,9.8,-0.5,10.3,576.0,67077.0
22059,"LaSalle Parish, Louisiana",2025,9.3,-0.5,10.3,576.0,67077.0
22059,"LaSalle Parish, Louisiana",2026,8.8,-0.5,10.3,576.0,67077.0
22059,"LaSalle Parish, Louisiana",2027,8.3,-0.5,10.3,576.0,67077.0
22059,"LaSalle Parish, Louisiana",2028,7.8,-0.5,10.3,576.0,67077.0
22061,"Lincoln Parish, Louisiana",2024,26.27,0.3694,25.9,821.0,38035.0
22061,"Lincoln Parish, Louisiana",2025,26.64,0.3694,25.9,821.0,38035.0
22061,"Lincoln Parish, Louisiana",2026,27.01,0.3694,25.9,821.0,38035.0
22061,"Lincoln Parish, Louisiana",2027,27.38,0.3694,25.9,821.0,38035.0
22061,"Lincoln Parish, Louisiana",2028,27.75,0.3694,25.9,821.0,38035.0
22071,"Orleans Parish, Louisiana",2024,25.79,-0.4699,26.26,1211.0,55339.0
22071,"Orleans Parish, Louisiana",2025,25.32,-0.4699,26.26,1211.0,55339.0
22071,"Orleans Parish, Louisiana",2026,24.85,-0.4699,26.26,1211.0,55339.0
22071,"Orleans Parish, Louisiana",2027,24.38,-0.4699,26.26,1211.0,55339.0
22071,"Orleans Parish, Louisiana",2028,23.91,-0.4699,26.26,1211.0,55339.0
22079,"Rapides Parish, Louisiana",2024,19.95,-0.2636,20.21,942.0,55946.0
22079,"Rapides Parish, Louisiana",2025,19.68,-0.2636,20.21,942.0,55946.0
22079,"Rapides Parish, Louisiana",2026,19.42,-0.2636,20.21,942.0,55946.0
22079,"Rapides Parish, Louisiana",2027,19.16,-0.2636,20.21,942.0,55946.0
22079,"Rapides Parish, Louisiana",2028,18.89,-0.2636,20.21,942.0,55946.0
22097,"St. Landry Parish, Louisiana",2024,19.01,-0.5,19.51,742.0,45637.0
22097,"St. Landry Parish, Louisiana",2025,18.51,-0.5,19.51,742.0,45637.0
22097,"St. Landry Parish, Louisiana",2026,18.01,-0.5,19.51,742.0,45637.0
22097,"St. Landry Parish, Louisiana",2027,17.51,-0.5,19.51,742.0,45637.0
22097,"St. Landry Parish, Louisiana",2028,17.01,-0.5,19.51,742.0,45637.0
22099,"St. Martin Parish, Louisiana",2024,19.85,0.4133,19.44,865.0,53394.0
22099,"St. Martin Parish, Louisiana",2025,20.27,0.4133,19.44,865.0,53394.0
22099,"St. Martin Parish, Louisiana",2026,20.68,0.4133,19.44,865.0,53394.0
22099,"St. Martin Parish, Louisiana",2027,21.09,0.4133,19.44,865.0,53394.0
22099,"St. Martin Parish, Louisiana",2028,21.51,0.4133,19.44,865.0,53394.0
22103,"St. Tammany Parish, Louisiana",2024,19.95,0.2008,19.75,1305.0,79277.0
22103,"St. Tammany Parish, Louisiana",2025,20.15,0.2008,19.75,1305.0,79277.0
22103,"St. Tammany Parish, Louisiana",2026,20.35,0.2008,19.75,1305.0,79277.0
22103,"St. Tammany Parish, Louisiana",2027,20.55,0.2008,19.75,1305.0,79277.0
22103,"St. Tammany Parish, Louisiana",2028,20.75,0.2008,19.75,1305.0,79277.0
22109,"Terrebonne Parish, Louisiana",2024,18.2,-0.5,18.7,1010.0,64819.0
22109,"Terrebonne Parish, Louisiana",2025,17.7,-0.5,18.7,1010.0,64819.0
22109,"Terrebonne Parish, Louisiana",2026,17.2,-0.5,18.7,1010.0,64819.0
22109,"Terrebonne Parish, Louisiana",2027,16.7,-0.5,18.7,1010.0,64819.0
22109,"Terrebonne Parish, Louisiana",2028,16.2,-0.5,18.7,1010.0,64819.0
22111,"Union Parish, Louisiana",2024,20.39,0.5,19.89,758.0,45743.0
22111,"Union Parish, Louisiana",2025,20.89,0.5,19.89,758.0,45743.0
22111,"Union Parish, Louisiana",2026,21.39,0.5,19.89,758.0,45743.0
22111,"Union Parish, Louisiana",2027,21.89,0.5,19.89,758.0,45743.0
22111,"Union Parish, Louisiana",2028,22.39,0.5,19.89,758.0,45743.0
22115,"Vernon Parish, Louisiana",2024,20.88,-0.4943,21.37,1038.0,58281.0
22115,"Vernon Parish, Louisiana",2025,20.38,-0.4943,21.37,1038.0,58281.0
22115,"Vernon Parish, Louisiana",2026,19.89,-0.4943,21.37,1038.0,58281.0
22115,"Vernon Parish, Louisiana",2027,19.39,-0.4943,21.37,1038.0,58281.0
22115,"Vernon Parish, Louisiana",2028,18.9,-0.4943,21.37,1038.0,58281.0
22121,"West Baton Rouge Parish, Louisiana",2024,13.6,-0.4306,14.03,1021.0,87320.0
22121,"West Baton Rouge Parish, Louisiana",2025,13.17,-0.4306,14.03,1021.0,87320.0
22121,"West Baton Rouge Parish, Louisiana",2026,12.74,-0.4306,14.03,1021.0,87320.0
22121,"West Baton Rouge Parish, Louisiana",2027,12.31,-0.4306,14.03,1021.0,87320.0
22121,"West Baton Rouge Parish, Louisiana",2028,11.88,-0.4306,14.03,1021.0,87320.0
22127,"Winn Parish, Louisiana",2024,16.06,-0.5,16.56,640.0,46368.0
22127,"Winn Parish, Louisiana",2025,15.56,-0.5,16.56,640.0,46368.0
22127,"Winn Parish, Louisiana",2026,15.06,-0.5,16.56,640.0,46368.0
22127,"Winn Parish, Louisiana",2027,14.56,-0.5,16.56,640.0,46368.0
22127,"Winn Parish, Louisiana",2028,14.06,-0.5,16.56,640.0,46368.0
23003,"Aroostook County, Maine",2024,16.02,-0.2581,16.28,736.0,54254.0
23003,"Aroostook County, Maine",2025,15.76,-0.2581,16.28,736.0,54254.0
23003,"Aroostook County, Maine",2026,15.51,-0.2581,16.28,736.0,54254.0
23003,"Aroostook County, Maine",2027,15.25,-0.2581,16.28,736.0,54254.0
23003,"Aroostook County, Maine",2028,14.99,-0.2581,16.28,736.0,54254.0
23009,"Hancock County, Maine",2024,16.98,-0.2492,17.23,1000.0,69630.0
23009,"Hancock County, Maine",2025,16.73,-0.2492,17.23,1000.0,69630.0
23009,"Hancock County, Maine",2026,16.48,-0.2492,17.23,1000.0,69630.0
23009,"Hancock County, Maine",2027,16.23,-0.2492,17.23,1000.0,69630.0
23009,"Hancock County, Maine",2028,15.98,-0.2492,17.23,1000.0,69630.0
23015,"Lincoln County, Maine",2024,16.57,-0.1429,16.71,1003.0,72026.0
23015,"Lincoln County, Maine",2025,16.42,-0.1429,16.71,1003.0,72026.0
23015,"Lincoln County, Maine",2026,16.28,-0.1429,16.71,1003.0,72026.0
23015,"Lincoln County, Maine",2027,16.14,-0.1429,16.71,1003.0,72026.0
23015,"Lincoln County, Maine",2028,16.0,-0.1429,16.71,1003.0,72026.0
23017,"Oxford County, Maine",2024,16.47,-0.2468,16.72,807.0,57933.0
23017,"Oxford County, Maine",2025,16.23,-0.2468,16.72,807.0,57933.0
23017,"Oxford County, Maine",2026,15.98,-0.2468,16.72,807.0,57933.0
23017,"Oxford County, Maine",2027,15.73,-0.2468,16.72,807.0,57933.0
23017,"Oxford County, Maine",2028,15.49,-0.2468,16.72,807.0,57933.0
23019,"Penobscot County, Maine",2024,18.8,-0.1158,18.92,997.0,63248.0
23019,"Penobscot County, Maine",2025,18.69,-0.1158,18.92,997.0,63248.0
23019,"Penobscot County, Maine",2026,18.57,-0.1158,18.92,997.0,63248.0
23019,"Penobscot County, Maine",2027,18.46,-0.1158,18.92,997.0,63248.0
23019,"Penobscot County, Maine",2028,18.34,-0.1158,18.92,997.0,63248.0
23021,"Piscataquis County, Maine",2024,17.34,-0.1889,17.53,807.0,55234.0
23021,"Piscataquis County, Maine",2025,17.15,-0.1889,17.53,807.0,55234.0
23021,"Piscataquis County, Maine",2026,16.96,-0.1889,17.53,807.0,55234.0
23021,"Piscataquis County, Maine",2027,16.77,-0.1889,17.53,807.0,55234.0
23021,"Piscataquis County, Maine",2028,16.59,-0.1889,17.53,807.0,55234.0
23023,"Sagadahoc County, Maine",2024,15.0,-0.3519,15.35,1050.0,82080.0
23023,"Sagadahoc County, Maine",2025,14.65,-0.3519,15.35,1050.0,82080.0
23023,"Sagadahoc County, Maine",2026,14.29,-0.3519,15.35,1050.0,82080.0
23023,"Sagadahoc County, Maine",2027,13.94,-0.3519,15.35,1050.0,82080.0
23023,"Sagadahoc County, Maine",2028,13.59,-0.3519,15.35,1050.0,82080.0
23025,"Somerset County, Maine",2024,18.66,-0.2765,18.94,887.0,56199.0
23025,"Somerset County, Maine",2025,18.39,-0.2765,18.94,887.0,56199.0
23025,"Somerset County, Maine",2026,18.11,-0.2765,18.94,887.0,56199.0
23025,"Somerset County, Maine",2027,17.83,-0.2765,18.94,887.0,56199.0
23025,"Somerset County, Maine",2028,17.56,-0.2765,18.94,887.0,56199.0
23027,"Waldo County, Maine",2024,16.54,-0.4508,16.99,969.0,68441.0
23027,"Waldo County, Maine",2025,16.09,-0.4508,16.99,969.0,68441.0
23027,"Waldo County, Maine",2026,15.64,-0.4508,16.99,969.0,68441.0
23027,"Waldo County, Maine",2027,15.19,-0.4508,16.99,969.0,68441.0
23027,"Waldo County, Maine",2028,14.74,-0.4508,16.99,969.0,68441.0
24001,"Allegany County, Maryland",2024,16.0,-0.4264,16.43,786.0,57393.0
24001,"Allegany County, Maryland",2025,15.58,-0.4264,16.43,786.0,57393.0
24001,"Allegany County, Maryland",2026,15.15,-0.4264,16.43,786.0,57393.0
24001,"Allegany County, Maryland",2027,14.72,-0.4264,16.43,786.0,57393.0
24001,"Allegany County, Maryland",2028,14.3,-0.4264,16.43,786.0,57393.0
24009,"Calvert County, Maryland",2024,14.96,-0.5,15.46,1701.0,132059.0
24009,"Calvert County, Maryland",2025,14.46,-0.5,15.46,1701.0,132059.0
24009,"Calvert County, Maryland",2026,13.96,-0.5,15.46,1701.0,132059.0
24009,"Calvert County, Maryland",2027,13.46,-0.5,15.46,1701.0,132059.0
24009,"Calvert County, Maryland",2028,12.96,-0.5,15.46,1701.0,132059.0
24013,"Carroll County, Maryland",2024,14.03,-0.1589,14.19,1370.0,115876.0
24013,"Carroll County, Maryland",2025,13.87,-0.1589,14.19,1370.0,115876.0
24013,"Carroll County, Maryland",2026,13.71,-0.1589,14.19,1370.0,115876.0
24013,"Carroll County, Maryland",2027,13.55,-0.1589,14.19,1370.0,115876.0
24013,"Carroll County, Maryland",2028,13.4,-0.1589,14.19,1370.0,115876.0
24017,"Charles County, Maryland",2024,18.61,-0.2737,18.88,1897.0,120592.0
24017,"Charles County, Maryland",2025,18.33,-0.2737,18.88,1897.0,120592.0
